tic,date,close,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,temporal_feature_0,temporal_feature_1,temporal_feature_2,temporal_feature_3,temporal_feature_4,temporal_feature_5,temporal_feature_6,temporal_feature_7,temporal_feature_8,temporal_feature_9,temporal_feature_10,temporal_feature_11,temporal_feature_12,temporal_feature_13,temporal_feature_14,temporal_feature_15,temporal_feature_16,temporal_feature_17,temporal_feature_18,temporal_feature_19,temporal_feature_20,temporal_feature_21,temporal_feature_22,temporal_feature_23,temporal_feature_24,temporal_feature_25,temporal_feature_26,temporal_feature_27,temporal_feature_28,temporal_feature_29,temporal_feature_30,temporal_feature_31,temporal_feature_32,temporal_feature_33,temporal_feature_34,temporal_feature_35,temporal_feature_36,temporal_feature_37,temporal_feature_38,temporal_feature_39
600585.SH,2018-12-11,30.62,-0.6424968140864031,33.73621658606476,30.08478341393523,40.74025324923494,-125.34228396392895,33.536228857876935,32.571999999999996,33.300333333333334,-0.05285065,2.1810086,-0.99272746,0.17568256,2.1099532,-1.208421,1.5127977,1.0912297,0.8591095,0.4400525,-1.2286127,-0.5423051,-0.90043604,-2.387443,-1.0420318,-0.29132757,0.3168852,-0.50980043,-0.700398,0.22999771,0.87733847,1.076131,-0.43879136,-0.11999054,-0.15185098,-1.5161116,-0.1863026,-0.06748556,-0.24043387,0.21571913,0.45462075,1.5620626,-0.80154544,-0.78661394,0.01702417,-1.0619658,0.4826009,1.923443,0.7370523,-0.30758023
600585.SH,2018-12-12,30.79,-0.6459074949040726,33.44852387318368,30.081476126816327,41.45954765500527,-103.64644247829109,30.470026625836027,32.507333333333335,33.272166666666664,-0.14746712,2.0061417,-0.9393462,0.18972076,2.2053392,-1.2231615,1.5579997,1.2764277,0.7672854,0.4745671,-1.1339873,-0.7667536,-0.8607365,-2.1150093,-1.1914943,-0.3643608,0.19937196,-0.46938857,-0.51775634,0.35611224,0.7062405,1.1524168,-0.4230133,-0.08424106,-0.11570949,-1.5537987,-0.1666254,-0.018218312,-0.03692811,-0.020205557,0.6812463,1.3822405,-0.7935162,-0.73030466,0.24269667,-0.94060284,0.2706674,1.7185792,0.7230064,-0.20097354
600585.SH,2018-12-13,31.9,-0.5528724247041481,32.92165697185467,30.385343028145336,45.89541241198001,-46.79405530588934,4.440565481465049,32.45066666666666,33.26416666666667,-0.36895257,1.0602525,-0.30090648,0.103561975,2.3694828,-0.5729775,1.3592229,1.1826379,0.52088606,0.29753637,-0.6131004,-1.130101,-0.7780079,-1.1649799,-1.4755223,-0.5328027,-0.06730959,0.08406243,-0.0042538685,0.39144027,-0.04957464,1.1096373,-0.52189815,-0.37760383,0.041396126,-1.5762689,0.376604,0.14572412,0.29867128,-0.4357791,1.357755,1.005544,-0.5265573,-0.05922038,0.8467576,-0.571672,-0.2119922,1.4013604,0.013151523,0.06552885
600585.SH,2018-12-14,31.43,-0.5110942015327709,32.70644760664966,30.453552393350325,44.42103380624024,-55.56810726877246,4.440565481465049,32.34866666666667,33.24283333333333,-1.0013809,0.3962805,0.13666485,-0.3258942,2.0972526,0.19762956,1.0019248,0.16909038,0.22086613,0.22329414,-1.1140237,-1.1166321,0.19812827,-1.4300368,-1.3193222,-0.62539804,-0.34336492,0.0304126,-0.2114905,-0.4923001,-0.43771496,1.6125945,-0.71176606,-0.8686217,-0.2521168,-0.576985,1.376933,0.47861877,-0.25670302,-0.52197224,1.1293921,1.9122208,-0.0426495,0.15072715,0.28789276,-1.5079348,-0.67648745,1.2494653,-0.111376524,0.41920444
600585.SH,2018-12-17,31.66,-0.4542250770305145,32.57699127233643,30.49800872766356,45.31043447503957,-53.284929206511215,7.0101529362571995,32.259,33.221333333333334,-0.67211694,0.12960638,0.24142908,-0.10494628,2.0943577,0.3136795,1.0882416,0.6893376,0.33233914,0.38736162,-0.7141557,-0.9125515,-0.12421488,-0.96031797,-1.2092274,-0.4434305,-0.08380452,0.30611295,0.0470007,-0.5098076,-0.6695413,1.0076108,-0.5562271,-0.66901255,-0.70316124,-0.93578017,0.91339844,0.31540477,-0.17512286,-0.44197986,1.2441597,1.3724816,-0.22241747,0.056536864,0.49307913,-1.4908965,-0.8014392,1.7662716,-0.180694,0.016379938
600585.SH,2018-12-18,30.85,-0.468990289345232,32.497598225581605,30.439401774418393,42.814363561007276,-76.30551896621175,11.00710455369011,32.14566666666666,33.19033333333333,-0.6910806,-0.24954328,0.34248772,-0.13644132,1.9908465,0.08286926,0.8180557,0.83764774,0.23266926,0.378342,-0.45843026,-0.9002968,-0.019173544,-0.42449972,-1.030917,-0.46005398,0.037590098,0.14364822,0.38448152,-0.7449034,-0.77976114,0.756668,-0.67628807,-0.711837,-0.7491797,-0.7307671,0.97472876,0.40807733,-0.40901703,-0.45848253,1.0535314,1.4898477,-0.25511283,0.113997415,0.21958616,-1.3074386,-0.7481049,1.8565643,-0.24421379,-0.0037076622
600585.SH,2018-12-19,30.5,-0.5030852461824828,32.46805055347339,30.31394944652661,41.785424177538815,-101.25632968370742,15.510280454121366,32.02233333333333,33.11683333333333,0.26301342,1.223139,0.17144649,0.4718212,2.428029,-0.73987466,1.231725,1.3335325,0.49356723,0.23196305,-0.47118402,-0.7618863,-0.5520347,-0.6249504,-0.6143129,-0.36408192,0.55897003,-0.05404784,-0.21039341,-0.67537767,-0.5983642,0.5997408,-0.41703296,-0.6576747,-0.46239853,-0.98718244,0.31690705,0.043474734,-0.37934402,-0.267763,1.3130573,1.6235902,-0.8368036,0.16637176,0.18879148,-1.4475598,-0.60863,2.4374032,-0.058333263,-0.52323395
600585.SH,2018-12-20,30.15,-0.5519392522386788,32.48565280871738,30.12134719128261,40.771785245278956,-147.89560996528402,24.014091174218713,31.875666666666667,33.03666666666667,0.48948225,1.7060139,0.095938735,0.62847036,2.4452534,-1.215174,1.3186331,1.3002267,0.4759112,0.22282329,-0.503266,-0.8929129,-0.76143134,-0.76910406,-0.5522295,-0.25546443,0.5625628,-0.25091803,-0.47867382,-0.4791265,-0.27708018,0.70858574,-0.2995481,-0.48240057,-0.14559944,-1.1314278,0.021964623,0.065909915,-0.15457886,-0.08761639,1.2250471,1.4888016,-1.1533736,0.14384305,0.2389504,-1.0570568,-0.3276489,2.3950508,0.1701209,-0.45059612
600585.SH,2018-12-21,29.59,-0.6285308042942148,32.627452952036776,29.80954704796322,39.19792981097505,-203.749278774441,35.763229856120915,31.750333333333334,32.93516666666667,0.24393307,1.892871,-0.23214485,0.50575024,2.4879978,-1.4320153,1.4089456,1.2381886,0.27098614,-0.01726306,-0.6977509,-0.7658118,-0.55134064,-1.468002,-0.8311263,-0.54147977,0.30321985,-0.48012957,-0.3747466,-0.19326419,0.2045146,0.84665424,-0.5450346,-0.69452983,0.068062365,-1.5633752,0.24250369,0.2634168,-0.10921498,0.108881645,1.1650261,1.5345664,-1.0775282,0.114930704,-0.099813126,-0.8795688,-0.24979815,2.6039815,0.32828513,-0.19275677
600585.SH,2018-12-24,29.7,-0.6726099026804526,32.64744263256503,29.579557367434965,39.67114438564633,-179.6681333630298,35.763229856120915,31.615333333333336,32.818333333333335,0.019458544,2.1534016,-0.16348924,0.502752,2.2637455,-1.4090986,1.497969,1.2455217,0.57064617,-0.33292085,-0.6508115,-0.7986815,-0.6064015,-1.4950718,-0.91649103,-0.18856414,-0.07408951,-0.6330686,-0.72536504,0.014529869,0.13197167,1.1875955,-0.67905575,-0.7708463,0.27899015,-1.5438052,0.15860783,0.47069842,-0.12728223,0.3085697,1.0266824,1.8830138,-1.0460981,0.3360385,-0.08256725,-0.7069016,-0.34487894,2.6087453,0.9740697,0.22147602
600585.SH,2018-12-25,29.21,-0.7385174691288618,32.74270036312237,29.25829963687763,38.29761447759165,-205.7086833595716,42.621272641413285,31.46633333333333,32.698,-0.42124015,1.6916878,-0.2301623,0.48098934,2.2768552,-1.6239753,1.374064,1.3497224,0.40351304,-0.2134723,-0.6742324,-1.1422472,-0.56843156,-1.3029733,-1.2349352,-0.3097975,-0.25716868,-0.56127965,-0.37755582,0.17365302,-0.104057826,1.2272035,-0.74499124,-0.64491546,0.15989603,-1.4726163,0.3279976,0.663132,0.10888192,0.041986704,1.1928434,1.6503569,-0.9789636,0.26843527,-0.12033079,-0.6134715,-0.42483002,2.2730875,0.79612255,0.21724561
600585.SH,2018-12-26,29.23,-0.7801423437176425,32.78131392941045,28.992686070589546,38.38768612031739,-162.76623168605744,42.621272641413285,31.317333333333334,32.57383333333333,-0.33430597,1.989008,-0.19205801,0.51053095,2.314335,-1.3669436,1.2253064,1.2831479,0.8461842,-0.14553946,-0.4123543,-0.9631644,-1.0217516,-1.1952163,-1.1284558,-0.13701338,-0.38922438,-0.22839117,-0.3693879,0.26468152,-0.17179112,0.97478855,-0.64901894,-0.51665425,-0.088103525,-1.2955794,0.24284379,0.45659563,-0.12661214,0.27359015,0.6376846,1.712382,-0.6688238,0.23482853,-0.16646403,-0.49704385,0.16654328,2.3994493,0.6574122,-0.31623036
600585.SH,2018-12-27,29.27,-0.800674435894674,32.78109160416766,28.77290839583233,38.573208885917495,-132.14855227678714,32.326994018533846,31.15533333333333,32.44533333333333,-0.4915626,1.5805804,-0.19231452,0.51919353,2.387593,-1.3176544,1.2211846,1.4382515,0.676156,0.042866018,-0.26640847,-1.0848129,-0.88931614,-0.91200215,-1.3180277,-0.3708855,-0.36100096,-0.21670409,-0.022785617,0.28892902,-0.30032712,0.9984246,-0.67713654,-0.59409505,-0.07304654,-1.2749184,0.31611094,0.4852483,-0.040144373,0.06017143,0.8916829,1.5218577,-0.62472767,0.2505638,-0.18814272,-0.7117309,0.015621904,2.3565514,0.48267028,-0.30280516
600585.SH,2018-12-28,29.28,-0.8068377373081468,32.69894973474823,28.60205026525177,38.62100721483663,-130.35261406814854,32.32699401853385,31.034666666666666,32.320166666666665,-0.70580333,1.4677469,-0.59814155,-0.12150089,2.3873858,-0.046528924,1.5289717,1.5711818,0.74113905,0.26111126,-0.5529802,-0.5758091,-0.8036633,-0.27407178,-0.6937527,0.09666615,-0.03443042,-0.13240072,-0.26994935,0.5550666,-0.21287042,0.69101256,-0.6076998,0.015704794,-0.71130687,-1.3974941,0.11493005,0.41299525,-0.14727095,-0.2068667,0.66383857,1.7346919,-0.5332629,-0.18542153,-0.4361048,-1.4749621,-0.31358516,2.34274,0.6400956,-0.18279016
600585.SH,2019-01-02,28.82,-0.8391320876664636,32.465567872806815,28.46343212719318,37.241992557536946,-153.88856479004443,39.066030522781716,30.911666666666665,32.22083333333333,-0.36328748,1.3945589,0.41670713,0.10448595,2.9670038,-0.40828848,1.1463927,1.2013991,0.8557121,-0.06927764,-0.1523163,-0.76669264,-0.32314202,-0.78689826,-0.521647,-0.3546274,-0.2187581,-0.29578972,-0.54041564,0.78593385,0.48370975,1.4233352,-0.89540875,0.093424246,-0.6789738,-1.4108025,0.39092016,0.2695183,-0.34235376,-0.44515216,0.522859,2.17994,-1.2614526,-0.5982175,-0.65140486,-0.3795457,-0.29393202,1.9741619,0.3123111,-0.24519712
600585.SH,2019-01-03,28.23,-0.9018953787578567,32.3645765295972,28.1824234704028,35.557407988627475,-161.43269642404283,44.20048844043826,30.778333333333332,32.115833333333335,0.028722655,1.6746578,0.4124157,0.3874917,2.912563,-0.4399675,1.2672858,1.3124237,1.0514858,-0.13386704,-0.16291939,-0.70991725,-0.515397,-0.6428586,-0.4992629,-0.16227272,-0.010576327,-0.235144,-0.52810854,0.5828143,0.27724066,1.2739742,-0.58304435,-0.03731338,-0.51108,-1.3472041,0.21926661,0.14390534,-0.20620391,-0.2306973,0.7915039,2.1851947,-1.3702352,-0.27407953,-0.4502593,-0.583297,-0.3425981,2.39765,0.5538577,-0.28895155
600585.SH,2019-01-04,28.4,-0.9272384257646955,32.290471692610105,27.94952830738989,36.41471562793023,-174.7787269774059,51.259337965617746,30.656666666666663,32.002500000000005,0.36487758,1.6551119,0.42645654,0.49516258,2.792356,-0.5219665,1.286125,1.2131243,1.1388564,-0.12061284,-0.084575996,-0.79189026,-0.65132505,-0.6086012,-0.5109735,-0.14719275,0.018818432,-0.18020064,-0.5230189,0.53067255,0.39376846,1.2086391,-0.4508193,0.08045384,-0.26816106,-1.4780267,0.10105573,0.16627507,0.15611963,-0.011876898,0.91916937,1.8445736,-1.4163266,-0.10460953,-0.26679617,-0.43882883,-0.40608722,2.4839249,0.6566443,-0.36688888
600585.SH,2019-01-07,29.02,-0.8871029417658427,32.19719722658337,27.840802773416627,39.453625774178136,-113.39246155890966,39.52457666779766,30.560666666666666,31.928,-0.05003234,1.7025155,0.34041762,0.6285644,2.5722115,-0.7992567,1.2674872,0.9213792,0.8173308,-0.4367283,-0.58182204,-0.98924553,-0.556021,-1.0805957,-0.7947163,0.0036380717,-0.451412,-0.66818166,-0.8586754,0.22499867,0.2898263,1.7078503,-0.64665246,-0.47235045,0.24458675,-1.4459438,0.35054186,0.41344094,0.03339578,0.1497675,0.8254336,2.4319978,-1.3339005,0.17531146,-0.61359394,-0.555344,-0.3638134,2.7795355,0.96722794,0.11655388
600585.SH,2019-01-08,29.05,-0.8431559426946791,32.08307866313655,27.755921336863455,39.59812465586388,-87.91397639270936,33.86497465314244,30.486,31.822999999999997,-0.6250311,1.2301915,0.2898646,0.3941321,2.6696217,-0.6020737,1.2328709,0.94645244,0.46846476,-0.37829706,-0.8158053,-1.2052051,-0.28094482,-1.1212087,-1.115473,-0.33631068,-0.63270617,-0.72717476,-0.4413159,0.03082847,0.12231043,1.7909876,-0.76354903,-0.61206126,0.122854106,-1.3286039,0.6186474,0.5973848,-0.07032318,-0.11201548,0.7872346,2.3407965,-1.1147689,0.07233745,-0.84256023,-0.8615983,-0.30556682,2.5405967,0.5426916,0.18015832
600585.SH,2019-01-09,29.19,-0.7879540663591911,31.999596529771313,27.689403470228687,40.286114009135545,-51.43517703349418,22.430813973951032,30.398999999999997,31.737833333333334,-0.7453005,0.7673499,0.4665144,0.3984983,2.5931315,-0.38934666,1.1998132,1.0874069,0.37667552,-0.34188616,-0.6786658,-1.2121769,-0.09681477,-0.7413276,-1.0317806,-0.22495623,-0.54914945,-0.57057536,-0.1341361,0.028628612,-0.08338943,1.5653465,-0.7882945,-0.52041495,0.023641389,-1.2700373,0.64046454,0.58741003,0.06218177,-0.2174899,1.0096176,2.0000741,-1.0953369,0.116752505,-0.6062697,-0.89218867,-0.63051784,2.3956168,0.46883586,0.2737953
600585.SH,2019-01-10,29.33,-0.7245630098766966,31.914488722215218,27.645511277784784,40.9815265583638,-61.77372276715385,24.2826380790894,30.32766666666667,31.663999999999998,-0.56123537,0.5453896,0.82236236,0.16164826,2.4694083,0.18500623,1.1451474,0.6796169,0.45325238,-0.22151719,-0.60285604,-0.9925404,0.10818292,-0.40689397,-0.8219492,-0.19697048,-0.35810706,-0.29035833,-0.20715532,-0.03798098,-0.29932618,1.5003998,-0.75007486,-0.47188446,-0.11792921,-1.041822,0.75643694,0.3687056,0.07604433,-0.3380184,1.0519166,2.0035765,-1.0080475,0.22743136,-0.23364869,-1.1794589,-0.9612961,2.2701123,0.48187372,0.3166406
600585.SH,2019-01-11,29.67,-0.6395320737763406,31.80501594621998,27.642984053780012,42.65919116294617,-39.76729689922299,11.736191658379369,30.266666666666666,31.58866666666667,-0.69751453,0.2514969,0.7674361,0.19648848,2.5177374,-0.19652195,1.109535,0.7812901,0.2225209,-0.11994469,-0.5556947,-1.1476964,0.15746872,-0.3772738,-0.9136195,-0.2300561,-0.33409962,-0.2948763,0.047910895,-0.24411227,-0.36031866,1.4179848,-0.79818285,-0.43037596,-0.1670427,-1.0641183,0.8817415,0.5133656,0.0012806429,-0.50645816,1.1177661,1.8549416,-1.1831588,0.14583305,-0.38362464,-1.2353708,-0.86691695,2.1693335,0.16305014,0.1443111
600585.SH,2019-01-14,29.67,-0.5656241244925191,31.424145079682464,27.800854920317537,42.65919116294618,-32.86694703387301,11.736191658379362,30.206666666666667,31.530666666666665,-0.7503498,-0.15318015,0.93986017,-0.21804743,2.1180143,0.24600674,0.9359969,0.17883846,-0.18840379,-0.21613026,-0.40286928,-1.0875374,0.46500558,-0.46971253,-0.85218096,-0.20050313,-0.3249084,-0.2276082,0.006762047,-0.41788882,-0.65225345,1.4029347,-0.96150136,-0.516059,-0.21536112,-0.8808157,1.1828263,0.41957548,-0.083064385,-0.7372697,0.909227,2.053439,-0.83776516,0.15929595,-0.086816005,-1.3678883,-0.93629205,1.9261947,-0.3871958,0.3070409
600585.SH,2019-01-15,30.34,-0.4478501218037323,31.19676204881381,27.919237951186197,45.90213688524402,0.5321619307277399,1.774758253958103,30.157666666666668,31.466666666666665,-0.8902103,0.13658491,0.61088353,-0.39649358,2.5065277,0.43541783,0.44102225,0.154282,0.116983265,0.1661612,-0.17623481,-1.1156521,-0.34337902,-0.13585715,-0.55282545,-0.14134844,-0.36948246,0.17719914,0.42942226,-0.38584107,-0.5059601,0.65113074,-0.76153195,-0.13242087,-0.8819791,-0.8767332,0.92403495,0.012503895,-0.41646096,-0.44543272,-0.3377574,1.5919915,-0.3043052,-0.08471308,-0.33208114,-0.92634726,0.19015199,1.3566079,-1.1612912,-0.56157494
600585.SH,2019-01-16,30.26,-0.35685256770850415,30.843900943440165,28.13209905655985,45.583699626688386,25.071347020137054,4.863221705187677,30.081666666666667,31.382833333333334,-1.205304,-0.16641685,0.78048664,-0.61634964,2.1657403,0.76899815,0.34066638,0.045843285,-0.14283249,0.12600224,-0.21878248,-1.2469245,-0.04763195,-0.10623318,-0.6032107,-0.11832592,-0.62079996,0.17312464,0.55311406,-0.4826929,-0.68811333,0.82805943,-0.8368637,-0.18912172,-0.84770817,-0.6576557,1.2824004,0.22104062,-0.45739514,-0.6347685,-0.38390356,1.4925905,0.1101536,0.044638395,0.08559259,-0.937904,0.103139214,0.9726753,-1.2735415,-0.10597509
600585.SH,2019-01-17,30.5,-0.26235378226655826,30.75978335867188,28.18121664132813,46.7305679319091,45.50420838820617,6.2972917015934,30.030000000000005,31.340666666666667,-0.8909,-0.38561386,1.0480194,-0.807442,2.0489957,1.1533197,0.18955617,-0.08728994,-0.05195388,0.2619371,0.20559078,-1.2253431,-0.078557126,0.26387912,-0.3192809,0.041839868,-0.33035114,0.69773644,0.7770683,-0.27106893,-0.8417181,0.32857674,-0.62236935,0.34165746,-1.2165362,-0.7548314,1.2432129,-0.04461579,-0.01694151,-0.9408229,-0.22902893,0.8337558,0.21266276,-0.124685235,0.944426,-0.541232,-0.0050068237,0.26791614,-1.6599432,-0.15233177
600585.SH,2019-01-18,31.05,-0.14146789661732484,30.89841497609245,28.097585023907552,49.26547944631752,72.8913795743033,10.465109733855359,30.016000000000002,31.313499999999998,-0.8681317,-0.4223242,1.2203457,-0.7415933,1.9701325,1.0056466,0.22976395,-0.06575692,-0.039238315,0.3477064,0.3533758,-1.2882941,-0.018844498,0.3664477,-0.3128612,0.20761333,-0.2934616,0.8845833,0.9150803,-0.15431656,-0.9756665,0.23277152,-0.5661445,0.52486944,-1.172811,-0.7186856,1.3374068,0.07665531,0.112195484,-1.1503818,0.009531775,0.5085414,0.27851018,-0.21627206,1.3602841,-0.15071109,0.015155509,-0.25096214,-1.6800623,0.043788515
600585.SH,2019-01-21,31.25,-0.029195820405075068,31.135763738728063,27.970236261271946,50.15770232451169,90.8649956348501,16.851434569938952,30.023000000000003,31.314,-1.1719956,-0.28547725,0.8819488,-0.80674636,1.8914502,0.7628397,0.26666433,0.038015056,-0.39365888,0.45021453,0.16396126,-1.2627115,0.1423904,0.13502648,-0.39590743,0.33279437,-0.33157274,0.5788186,0.9700507,-0.44377032,-1.0022502,0.20704247,-0.63506925,0.33058515,-1.216331,-0.7465658,1.3712258,0.2701617,-0.26927826,-1.1094844,-0.1459616,0.6419363,0.3572174,-0.35452783,0.9820579,-0.4155664,0.16480935,-0.051016685,-1.7143031,0.1571343
600585.SH,2019-01-22,30.42,-0.007091270548404083,31.224178366717865,27.964821633282135,46.636680034344664,50.40513597746512,5.8937615700121135,30.002333333333333,31.295333333333335,-1.0909351,-0.25728694,0.8807629,-1.067684,1.6996752,0.93843114,0.06363975,0.09692358,-0.36367407,0.58419776,0.4694368,-1.1128621,0.13906594,0.558064,-0.07609788,0.6666539,-0.13048401,0.66042364,1.013205,-0.32802665,-1.1645066,-0.28648627,-0.59661937,0.5797726,-1.4675918,-0.73926985,1.3158935,0.22952917,-0.32676083,-1.203639,-0.36127147,0.29599905,0.54625726,-0.353695,1.3395921,-0.116683915,0.105105214,-0.2733129,-1.7329726,0.21861824
600585.SH,2019-01-23,30.79,0.039815048714665124,31.364194020021237,27.933805979978764,48.310020782365285,59.39296362917888,5.893761570012122,30.00566666666667,31.291833333333333,-0.36530453,0.6466034,0.79708415,-0.7002975,1.7708343,0.36268613,0.15104418,0.39446443,0.00677099,0.37359813,0.67485476,-1.0976993,-0.24575199,0.5001958,0.08075538,0.8222216,-0.03673505,0.63646007,0.6510447,-0.12897824,-1.2618508,-0.6682609,-0.47988188,0.76959014,-1.370217,-0.9609847,0.8330969,0.09325439,-0.27122423,-1.0720716,-0.6694156,0.34665197,0.22247955,-0.27237618,1.1426266,-0.07478614,0.27985585,-0.0073076356,-1.4551688,-0.17777121
600585.SH,2019-01-24,30.74,0.07212359114320321,31.493906657209813,27.957093342790195,48.09917220023413,58.21584659059926,7.969860993011302,30.009666666666668,31.290833333333335,-0.8015192,0.65378016,0.49565533,-0.78327465,1.7017312,-0.17014797,0.1282593,0.44294634,-0.29085422,0.46387967,0.49237964,-1.3861822,-0.13235497,0.26508683,-0.23962836,0.591252,-0.22206862,0.28289467,0.7939772,-0.12758054,-1.0723727,-0.52090985,-0.6035792,0.59487426,-1.1496339,-0.9415298,0.94006646,0.5378933,-0.3447139,-1.1557548,-0.5703622,0.33462816,0.21165541,-0.473538,0.78876394,-0.06019271,0.60170645,-0.2813762,-1.397972,-0.031226434
600585.SH,2019-01-25,31.32,0.14287092493440667,31.718078945718094,27.94192105428191,50.68213964929415,93.37541815738109,15.44728889892709,30.02733333333333,31.267333333333333,-0.7660615,0.79292136,0.25794497,-0.938482,1.5123883,-0.31814864,0.21977596,0.6706164,-0.29146728,0.5213519,0.53808874,-1.506168,-0.17120753,0.1735878,-0.37720397,0.38099954,-0.28025442,0.22969183,0.7111549,-0.03810072,-0.96391934,-0.45349783,-0.5956139,0.80600554,-0.96415675,-0.9726199,0.5790575,0.5346917,-0.26753256,-1.206325,-0.5039348,0.1655164,0.19782169,-0.5846057,0.86973995,0.05045649,0.75164014,-0.5806738,-1.297809,0.07167388
600585.SH,2019-01-28,31.9,0.24292861673302113,32.041907601763285,27.88109239823672,53.09687576397387,139.56414257899328,24.613831458165492,30.02733333333333,31.239,-1.3773191,0.15206662,0.41967452,-1.3369322,0.8317133,0.35893607,0.038541295,0.26784632,-0.7011558,0.6716452,0.92933017,-1.333863,0.17905855,0.6260454,-0.14563526,0.8409683,-0.46577996,0.32548815,0.5718931,0.2807616,-1.3012526,-0.39268836,-0.9963843,0.6973477,-1.0951447,-0.70663834,1.0043634,0.6466372,-0.2914991,-1.442913,-0.5630847,0.105073445,0.92043185,-0.55548644,1.3321897,0.4104679,0.47225085,-1.1463264,-1.266326,0.59175825
600585.SH,2019-01-29,32.17,0.3400865795303538,32.37959580724842,27.832404192751586,54.177326337007415,140.45312039994664,26.638076739646504,30.052000000000003,31.200333333333333,-1.3191419,0.020099336,0.74854106,-1.3796747,0.52656716,0.8955987,-0.24930577,0.15132585,-0.7036592,0.8047745,1.300754,-1.1040698,0.09360551,1.1998061,0.34412,1.1649984,-0.32011804,0.47061688,0.7221472,0.36562067,-1.3295889,-0.61626834,-0.9996536,0.85136294,-1.250381,-0.54831916,0.9612086,0.37891498,-0.089900695,-1.325373,-0.87511224,-0.09328818,1.2929845,-0.37364748,1.6738664,0.6857888,0.47440377,-1.1438187,-1.4201617,0.6186077
600585.SH,2019-01-30,31.86,0.38760703340079417,32.575644902640946,27.94035509735906,52.734483540590396,137.66433149222382,26.638076739646504,30.05866666666667,31.158833333333334,-1.0780872,-0.026628882,0.9159941,-1.2850883,0.45307988,0.9227239,-0.4282519,0.30340576,-0.54131407,0.83144295,1.5451154,-0.9795821,0.0010894216,1.7132993,0.5760744,1.3028793,-0.18325755,0.53761345,0.83670646,0.35771683,-1.3497578,-0.9894379,-0.9800047,0.927403,-1.2783152,-0.5176454,0.855592,0.33988646,-0.13569872,-1.1948969,-1.1144965,-0.26481864,1.3227526,-0.24864462,1.8203833,0.82954824,0.37903333,-0.821872,-1.1530082,0.570965
600585.SH,2019-01-31,32.47,0.46907292396965516,32.78224657217326,28.15775342782674,55.16506079825036,155.15560036439257,32.186667280440936,30.112666666666666,31.129166666666666,-0.86334515,0.16457315,0.6694966,-1.2132832,0.67743707,0.51558304,-0.35011622,0.6262773,-0.38912797,1.0248165,1.6549258,-1.0337248,-0.26548934,1.7744596,0.5898233,1.1448756,0.0551169,0.5371859,0.8656039,0.35632354,-1.1807642,-1.2785639,-0.8614031,1.1103803,-1.3126594,-0.83568186,0.5299865,0.33271936,-0.089670286,-1.2090118,-1.042169,-0.5366299,1.0280353,-0.47506467,1.7841045,0.7879413,0.38211793,-0.5862512,-1.17862,0.3155493
600585.SH,2019-02-01,32.5,0.5299463916498972,32.94105616133326,28.408943838666744,55.28205424706745,146.80127068064198,33.7925137401089,30.179333333333332,31.100833333333334,-0.87866026,-0.07988668,0.7929692,-1.3106852,0.14126532,0.867566,-0.57098883,0.1515334,-0.6612939,1.0513015,1.9448695,-0.8135829,-0.16281381,1.7891319,0.8107913,1.5735958,0.13344075,0.5770792,0.54136777,0.4199261,-1.2283529,-1.3147403,-0.93781555,1.0005754,-1.2155321,-0.5977454,0.7045218,0.30011168,0.03672036,-1.2092941,-1.2011968,-0.3729769,1.1948031,-0.3745993,2.0273185,1.1047724,0.39599308,-0.48697668,-1.256164,0.5070762
600585.SH,2019-02-11,33.22,0.6290267368204496,33.280051916809136,28.489948083190868,58.002869624378484,155.50531276420338,42.09814707393497,30.28166666666667,31.078666666666667,-0.73915017,-0.06858201,0.6182691,-1.3669746,0.06093819,0.8979291,-0.64064133,0.06583603,-0.6133959,1.1240925,2.1143343,-0.7718463,-0.23880923,1.8377796,0.89939636,1.6230105,0.23625678,0.6137111,0.36279318,0.47184545,-1.2681262,-1.4136529,-0.9054662,1.0495842,-1.1836007,-0.577643,0.52996385,0.20554781,0.079833016,-1.2550339,-1.2277391,-0.38969672,1.231419,-0.37016907,2.2401972,1.2102051,0.39161485,-0.44995552,-1.303706,0.5352223
600585.SH,2019-02-12,33.53,0.7242108690458124,33.61678073414062,28.601219265859378,59.1109635133998,174.7377522966209,46.134721331833774,30.413,31.081666666666667,-0.695725,-0.2971905,0.8945746,-1.3259084,-0.2413771,1.2027857,-0.7277976,-0.17473678,-0.6734758,1.0654424,2.1806357,-0.67147714,-0.23509404,1.9968219,1.2390852,1.8591063,0.28694522,0.5978126,0.25886244,0.43405944,-1.2667615,-1.3968071,-0.87150925,1.0385009,-1.1595248,-0.35401043,0.6335208,0.17022593,0.30551136,-1.1377481,-1.3729419,-0.42346057,1.408983,-0.22823259,2.5087314,1.4979668,0.3454481,-0.49354166,-1.2368274,0.7025359
